CATEGORY,BRAND,MODEL,MRP,TOTAL TENURE,ADVANCE EMI,DBD,PF,ROI,FIXED EMI,MIN L,MAX L,EXPIRY,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro XL 16+256 Moonstone # GA10428-IN 124999,124999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro XL 16+256 Moonstone # GA10428-IN 124999,124999,24,8,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro XL 16+256 Moonstone # GA10428-IN 124999,124999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro XL 16+256 Moonstone # GA10428-IN 124999,124999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,21,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,21,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,15,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,15,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,12,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,12,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,9,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,9,0,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,1,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,1,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,2,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,2,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,3,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,21,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,21,3,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,3,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,15,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,15,3,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,4,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,4,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,30,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,30,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,18,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,24,8,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Pixel 10 Pro Fold 16+256 # GA10091-IN 172999,172999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,21,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,15,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,12,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,9,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,21,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,15,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,30,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,30,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,18,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Berry # GA09608-IN 49999,49999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,21,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,15,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,12,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,9,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,21,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,15,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,30,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,30,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,18,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Obsidian # GA09605-IN 49999,49999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,21,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,15,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,12,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,9,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,21,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,15,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,30,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,30,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,18,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Lavender # GA09607-IN 49999,49999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,21,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,15,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,12,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,9,0,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,1,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,2,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,21,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,15,3,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,4,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,30,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,30,6,2,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,18,6,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,24,8,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,36,12,2,399,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),GOOGLE,Google Pixel 10a 8+256 Fog # GA09606-IN 49999,49999,36,12,2,599,,,,,31-07-2026,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLP12B01TP 41490,41490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLP12B01TP 41490,41490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOASR 32490,32490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOASR 32490,32490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOASR 32490,32490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOASR 32490,32490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOSEV 32490,32490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOSEV 32490,32490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOSEV 32490,32490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FOSEV 32490,32490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEL 34490,34490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEL 34490,34490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEL 34490,34490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEL 34490,34490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEV 32490,32490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEV 32490,32490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEV 32490,32490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS09I3FWSEV 32490,32490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12B32WACS 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12B32WADS 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12B3XWBEP 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C2XWACS 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C2XWASD 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C2XWASS 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C2XWBEP 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWADS 34490,34490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWBEP 34490,34490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,120,4,2.75,567,0,2026,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,121,5,2.75,567,0,2026,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,590,0,2.75,567,0,3026,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12C3XWCHD 34490,34490,591,2,2.75,567,0,3026,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12D2FGBPR 31490,31490,12,4,2.4,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12H36WREL 38490,38490,8,0,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12H36WREL 38490,38490,10,1,3,567,0,,,,,,,,,,,,,,,,,
Air Conditioners,HAVELLS,GLS12H36WREL 38490,38490,10,2,2.7,567,0,,,,,,,,,,,,,,,,,
